product_content_id,event_date,price,sold_count,visit_count,basket_count,favored_count,category_sold,category_brand_sold,category_visits,ty_visits
7061886,2019-10-24,182.29,17,1269,0,65,115,19,NaN,NaN
6676673,2019-10-24,151.04,358,12791,0,356,43,1,NaN,NaN
85004,2019-10-24,72.21,6,376,0,47,235,7,NaN,NaN
4066298,2019-10-24,59.9,459,3429,0,148,104,22,NaN,NaN
32939029,2019-10-24,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-10-24,84.99,2,435,0,11,1099,154,NaN,NaN
31515569,2019-10-24,39.99,192,7943,0,595,916,65,NaN,NaN
5926527,2019-10-23,NaN,0,15,0,2,43,13,NaN,NaN
4066298,2019-10-23,59.9,613,5078,0,247,121,29,NaN,NaN
6676673,2019-10-23,152.8,401,12112,0,288,40,NaN,NaN,NaN
31515569,2019-10-23,39.99,146,6687,0,395,954,64,NaN,NaN
7061886,2019-10-23,181,14,987,0,37,116,20,NaN,NaN
85004,2019-10-23,71.5,5,339,0,28,221,6,NaN,NaN
3904356,2019-10-23,NaN,0,308,0,11,1141,134,NaN,NaN
32939029,2019-10-23,NaN,0,0,0,0,NaN,NaN,NaN,NaN
7061886,2019-10-22,181.88,24,1218,0,59,122,23,NaN,NaN
31515569,2019-10-22,39.99,125,6229,0,395,1015,65,NaN,NaN
32939029,2019-10-22,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-10-22,59.9,973,6719,0,286,128,34,NaN,NaN
85004,2019-10-22,70.63,7,356,0,26,256,10,NaN,NaN
3904356,2019-10-22,NaN,0,334,0,11,1229,128,NaN,NaN
6676673,2019-10-22,156.82,346,11974,0,272,36,2,NaN,NaN
5926527,2019-10-22,NaN,0,19,0,0,61,15,NaN,NaN
7061886,2019-10-21,182.2,30,1490,0,107,137,20,NaN,NaN
31515569,2019-10-21,39.99,147,5253,0,369,986,65,NaN,NaN
3904356,2019-10-21,NaN,0,516,0,16,1185,92,NaN,NaN
6676673,2019-10-21,162.27,236,10241,0,241,42,2,NaN,NaN
32939029,2019-10-21,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-10-21,69.53,11,498,0,34,234,11,NaN,NaN
4066298,2019-10-21,60.3,260,2467,0,129,123,31,NaN,NaN
5926527,2019-10-21,NaN,0,24,0,1,60,11,NaN,NaN
6676673,2019-10-20,166.3,219,10453,0,266,41,2,NaN,NaN
31515569,2019-10-20,39.99,102,6333,0,521,1046,65,NaN,NaN
85004,2019-10-20,69.99,14,568,0,63,244,9,NaN,NaN
32939029,2019-10-20,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-10-20,NaN,0,22,0,0,75,15,NaN,NaN
4066298,2019-10-20,62.9,201,1939,0,81,128,37,NaN,NaN
7061886,2019-10-20,182.6,20,1860,0,132,132,19,NaN,NaN
3904356,2019-10-20,109.99,5,1565,0,34,1153,108,NaN,NaN
4066298,2019-10-19,62.9,275,2544,0,156,120,31,NaN,NaN
85004,2019-10-19,69.05,11,472,0,40,191,9,NaN,NaN
7061886,2019-10-19,180.61,27,2279,0,160,121,20,NaN,NaN
31515569,2019-10-19,39.99,76,3616,0,289,957,69,NaN,NaN
3904356,2019-10-19,109.99,16,1510,0,43,1069,108,NaN,NaN
6676673,2019-10-19,165.82,155,10002,0,247,39,1,NaN,NaN
32939029,2019-10-19,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-10-19,NaN,0,14,0,0,58,12,NaN,NaN
6676673,2019-10-18,164.57,183,9120,0,212,45,2,NaN,NaN
3904356,2019-10-18,129.99,2,330,0,12,1054,86,NaN,NaN
85004,2019-10-18,67.76,13,405,0,45,203,10,NaN,NaN
7061886,2019-10-18,178.98,30,1150,0,55,129,20,NaN,NaN
5926527,2019-10-18,NaN,0,11,0,0,87,25,NaN,NaN
4066298,2019-10-18,62.9,563,4593,0,305,133,34,NaN,NaN
32939029,2019-10-18,NaN,0,0,0,0,NaN,NaN,NaN,NaN
31515569,2019-10-18,39.99,17,752,0,78,1018,57,NaN,NaN
31515569,2019-10-17,39.99,4,226,0,11,1058,59,NaN,NaN
32939029,2019-10-17,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-10-17,NaN,0,79,0,2,1050,108,NaN,NaN
5926527,2019-10-17,NaN,0,14,0,0,80,16,NaN,NaN
6676673,2019-10-17,158.74,238,10716,0,228,48,1,NaN,NaN
7061886,2019-10-17,178.97,30,1687,0,89,134,19,NaN,NaN
85004,2019-10-17,67.93,11,444,0,40,227,10,NaN,NaN
4066298,2019-10-17,63.13,248,2222,0,123,131,35,NaN,NaN
85004,2019-10-16,67.95,11,362,0,23,257,12,NaN,NaN
32939029,2019-10-16,NaN,0,0,0,0,NaN,NaN,NaN,NaN
31515569,2019-10-16,39.99,3,210,0,11,1001,59,NaN,NaN
3904356,2019-10-16,NaN,0,122,0,1,1045,86,NaN,NaN
7061886,2019-10-16,179.05,31,1908,0,116,130,24,NaN,NaN
6676673,2019-10-16,153.92,349,11574,0,266,44,3,NaN,NaN
4066298,2019-10-16,67.32,45,419,0,32,144,36,NaN,NaN
5926527,2019-10-16,NaN,0,19,0,1,98,28,NaN,NaN
5926527,2019-10-15,NaN,0,15,0,0,119,24,NaN,NaN
6676673,2019-10-15,146.06,566,13126,0,304,44,2,NaN,NaN
32939029,2019-10-15,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-10-15,66.66,18,551,0,38,147,33,NaN,NaN
31515569,2019-10-15,39.99,2,172,0,11,1033,62,NaN,NaN
3904356,2019-10-15,NaN,0,214,0,1,1066,99,NaN,NaN
85004,2019-10-15,67.65,21,487,0,38,246,8,NaN,NaN
7061886,2019-10-15,179.06,41,1690,0,70,145,23,NaN,NaN
6676673,2019-10-14,153.56,406,13115,0,298,40,2,NaN,NaN
3904356,2019-10-14,179.99,1,231,0,4,953,64,NaN,NaN
7061886,2019-10-14,180.24,33,1609,0,81,140,26,NaN,NaN
4066298,2019-10-14,77,4,101,0,7,146,36,NaN,NaN
32939029,2019-10-14,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-10-14,67.76,16,414,0,35,247,9,NaN,NaN
5926527,2019-10-14,NaN,0,10,0,0,87,16,NaN,NaN
31515569,2019-10-14,39.99,1,103,0,7,966,58,NaN,NaN
31515569,2019-10-13,NaN,0,80,0,0,873,50,NaN,NaN
5926527,2019-10-13,NaN,0,14,0,1,97,12,NaN,NaN
85004,2019-10-13,67.3,13,457,0,41,186,8,NaN,NaN
7061886,2019-10-13,180.99,16,1663,0,72,134,26,NaN,NaN
4066298,2019-10-13,78.45,2,60,0,4,120,34,NaN,NaN
3904356,2019-10-13,129.99,1,167,0,5,945,97,NaN,NaN
6676673,2019-10-13,156,335,13536,0,324,38,1,NaN,NaN
32939029,2019-10-13,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-10-12,NaN,0,12,0,0,81,10,NaN,NaN
31515569,2019-10-12,39.99,3,222,0,32,855,46,NaN,NaN
32939029,2019-10-12,NaN,0,0,0,0,NaN,NaN,NaN,NaN
7061886,2019-10-12,181,14,1533,0,63,123,23,NaN,NaN
3904356,2019-10-12,154.99,2,375,0,3,927,89,NaN,NaN
6676673,2019-10-12,151.61,260,12760,0,325,40,1,NaN,NaN
85004,2019-10-12,67.3,2,470,0,39,185,8,NaN,NaN
4066298,2019-10-12,NaN,0,58,0,3,94,16,NaN,NaN
31515569,2019-10-11,39.99,9,1078,0,262,987,48,NaN,NaN
4066298,2019-10-11,77,5,71,0,2,113,27,NaN,NaN
6676673,2019-10-11,148.35,394,13843,0,344,35,3,NaN,NaN
5926527,2019-10-11,NaN,0,16,0,0,75,15,NaN,NaN
7061886,2019-10-11,180.99,25,1490,0,78,118,24,NaN,NaN
3904356,2019-10-11,129.99,1,442,0,12,999,108,NaN,NaN
32939029,2019-10-11,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-10-11,67.81,18,460,0,38,193,8,NaN,NaN
31515569,2019-10-10,39.99,2,319,0,26,1025,50,NaN,NaN
7061886,2019-10-10,181.33,24,1832,0,102,141,22,NaN,NaN
32939029,2019-10-10,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-10-10,NaN,0,20,0,0,68,20,NaN,NaN
6676673,2019-10-10,153.07,376,16250,0,386,37,1,NaN,NaN
85004,2019-10-10,67.76,21,464,0,36,203,9,NaN,NaN
4066298,2019-10-10,77,7,91,0,4,131,28,NaN,NaN
3904356,2019-10-10,118.99,4,1001,0,12,1041,107,NaN,NaN
6676673,2019-10-09,152.56,492,16101,0,475,35,1,NaN,NaN
7061886,2019-10-09,183.82,16,1562,0,77,130,22,NaN,NaN
85004,2019-10-09,68.28,13,394,0,24,224,10,NaN,NaN
3904356,2019-10-09,100.91,11,1029,0,28,1348,127,NaN,NaN
31515569,2019-10-09,39.99,8,459,0,36,1226,58,NaN,NaN
32939029,2019-10-09,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-10-09,77,7,104,0,3,140,32,NaN,NaN
5926527,2019-10-09,NaN,0,10,0,0,89,15,NaN,NaN
4066298,2019-10-08,77,5,126,0,5,144,37,NaN,NaN
85004,2019-10-08,67.4,12,405,0,30,240,11,NaN,NaN
32939029,2019-10-08,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-10-08,90,5,558,0,24,1562,154,NaN,NaN
31515569,2019-10-08,39.99,8,569,0,39,1264,62,NaN,NaN
7061886,2019-10-08,182.43,17,1461,0,63,129,19,NaN,NaN
5926527,2019-10-08,NaN,0,12,0,1,92,10,NaN,NaN
6676673,2019-10-08,147.2,573,18917,0,705,42,1,NaN,NaN
6676673,2019-10-07,146.68,597,17729,0,593,39,3,NaN,NaN
32939029,2019-10-07,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-10-07,77,6,144,0,3,147,36,NaN,NaN
3904356,2019-10-07,131.99,1,157,0,5,910,44,NaN,NaN
31515569,2019-10-07,39.99,3,528,0,46,963,53,NaN,NaN
85004,2019-10-07,68.63,16,484,0,48,219,12,NaN,NaN
7061886,2019-10-07,183.28,11,1484,0,96,144,20,NaN,NaN
5926527,2019-10-07,NaN,0,15,0,0,95,23,NaN,NaN
85004,2019-10-06,67.4,19,517,0,51,245,11,NaN,NaN
3904356,2019-10-06,NaN,0,79,0,5,942,87,NaN,NaN
5926527,2019-10-06,NaN,0,21,0,0,95,19,NaN,NaN
31515569,2019-10-06,NaN,0,140,0,3,924,49,NaN,NaN
6676673,2019-10-06,144.39,445,17138,0,548,36,2,NaN,NaN
7061886,2019-10-06,181.72,15,1604,0,70,142,25,NaN,NaN
32939029,2019-10-06,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-10-06,77,10,182,0,10,113,34,NaN,NaN
5926527,2019-10-05,NaN,0,13,0,0,72,12,NaN,NaN
3904356,2019-10-05,NaN,0,60,0,4,838,85,NaN,NaN
7061886,2019-10-05,181.72,9,1207,0,60,119,19,NaN,NaN
85004,2019-10-05,67.79,9,402,0,41,190,11,NaN,NaN
4066298,2019-10-05,77,3,128,0,5,106,28,NaN,NaN
32939029,2019-10-05,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-10-05,144.25,347,15414,0,460,39,3,NaN,NaN
31515569,2019-10-05,39.99,3,593,0,51,927,54,NaN,NaN
85004,2019-10-04,67.4,10,408,0,43,199,9,NaN,NaN
3904356,2019-10-04,NaN,0,35,0,1,712,38,NaN,NaN
6676673,2019-10-04,142.3,535,17974,0,480,38,4,NaN,NaN
4066298,2019-10-04,77,5,149,0,5,116,26,NaN,NaN
32939029,2019-10-04,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-10-04,NaN,0,16,0,1,71,24,NaN,NaN
7061886,2019-10-04,181.72,4,1008,0,42,128,21,NaN,NaN
31515569,2019-10-04,39.99,12,777,0,50,886,52,NaN,NaN
31515569,2019-10-03,39.99,17,1070,0,75,877,55,NaN,NaN
4066298,2019-10-03,77,6,130,0,3,126,28,NaN,NaN
7061886,2019-10-03,191.26,9,893,0,45,132,19,NaN,NaN
3904356,2019-10-03,NaN,0,58,0,1,696,42,NaN,NaN
6676673,2019-10-03,139,614,20731,0,506,40,2,NaN,NaN
5926527,2019-10-03,24.99,1,22,0,1,86,20,NaN,NaN
85004,2019-10-03,67.75,10,473,0,45,209,10,NaN,NaN
32939029,2019-10-03,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-10-02,77,17,246,0,7,136,35,NaN,NaN
7061886,2019-10-02,198.89,4,421,0,29,130,20,NaN,NaN
85004,2019-10-02,67.67,13,513,0,39,233,8,NaN,NaN
5926527,2019-10-02,NaN,0,45,0,1,113,27,NaN,NaN
3904356,2019-10-02,NaN,0,89,0,2,749,59,NaN,NaN
32939029,2019-10-02,NaN,0,0,0,0,NaN,NaN,NaN,NaN
31515569,2019-10-02,39.99,12,800,0,50,905,50,NaN,NaN
6676673,2019-10-02,140.43,628,21660,0,503,44,3,NaN,NaN
85004,2019-10-01,68.45,10,514,0,51,200,7,NaN,NaN
5926527,2019-10-01,NaN,0,46,0,1,107,24,NaN,NaN
6676673,2019-10-01,141.89,569,20197,0,447,37,4,NaN,NaN
32939029,2019-10-01,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-10-01,77,14,279,0,15,138,45,NaN,NaN
7061886,2019-10-01,198.89,5,466,0,22,132,22,NaN,NaN
3904356,2019-10-01,NaN,0,56,0,1,780,68,NaN,NaN
31515569,2019-10-01,39.99,8,681,0,24,920,51,NaN,NaN
85004,2019-09-30,69.59,8,383,0,29,200,6,NaN,NaN
4066298,2019-09-30,77,5,174,0,11,123,22,NaN,NaN
7061886,2019-09-30,198.89,6,395,0,21,128,22,NaN,NaN
6676673,2019-09-30,143.8,554,20614,0,511,34,2,NaN,NaN
3904356,2019-09-30,NaN,0,92,0,3,731,54,NaN,NaN
5926527,2019-09-30,NaN,0,47,0,0,84,21,NaN,NaN
32939029,2019-09-30,NaN,0,0,0,0,NaN,NaN,NaN,NaN
31515569,2019-09-30,39.99,35,2992,0,186,822,59,NaN,NaN
7061886,2019-09-29,198.89,2,451,0,19,126,23,NaN,NaN
6676673,2019-09-29,140.26,450,20871,0,520,33,2,NaN,NaN
5926527,2019-09-29,NaN,0,35,0,1,88,13,NaN,NaN
32939029,2019-09-29,NaN,0,0,0,0,NaN,NaN,NaN,NaN
31515569,2019-09-29,39.99,142,12944,0,943,878,56,NaN,NaN
3904356,2019-09-29,139.99,2,308,0,10,871,101,NaN,NaN
85004,2019-09-29,70.9,6,373,0,39,170,6,NaN,NaN
4066298,2019-09-29,78.09,8,217,0,13,119,29,NaN,NaN
31515569,2019-09-28,39.99,169,12203,0,1028,965,54,NaN,NaN
32939029,2019-09-28,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-09-28,137.49,2,396,0,5,840,92,NaN,NaN
85004,2019-09-28,70.9,8,328,0,33,174,9,NaN,NaN
6676673,2019-09-28,142.65,320,16349,0,417,36,2,NaN,NaN
7061886,2019-09-28,198.89,3,379,0,17,110,16,NaN,NaN
5926527,2019-09-28,NaN,0,35,0,0,103,23,NaN,NaN
4066298,2019-09-28,64.9,18,223,0,12,105,25,NaN,NaN
85004,2019-09-27,70.9,7,357,0,31,170,8,NaN,NaN
31515569,2019-09-27,39.99,129,8496,0,796,887,55,NaN,NaN
32939029,2019-09-27,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-09-27,NaN,0,34,0,0,95,11,NaN,NaN
4066298,2019-09-27,64.9,27,277,0,16,110,24,NaN,NaN
7061886,2019-09-27,198.89,4,385,0,24,106,21,NaN,NaN
3904356,2019-09-27,119.99,2,422,0,5,740,65,NaN,NaN
6676673,2019-09-27,144.14,384,16848,0,417,30,2,NaN,NaN
3904356,2019-09-26,122.49,8,958,0,26,713,73,NaN,NaN
5926527,2019-09-26,NaN,0,31,0,1,95,25,NaN,NaN
85004,2019-09-26,69.33,10,368,0,15,186,7,NaN,NaN
31515569,2019-09-26,39.99,84,5536,0,451,901,52,NaN,NaN
6676673,2019-09-26,144.38,423,16934,0,428,33,2,NaN,NaN
7061886,2019-09-26,198.91,7,325,0,11,96,14,NaN,NaN
32939029,2019-09-26,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-09-26,64.9,32,335,0,11,111,25,NaN,NaN
4066298,2019-09-25,64.57,54,883,0,42,143,34,NaN,NaN
7061886,2019-09-25,198.93,3,324,0,16,112,15,NaN,NaN
31515569,2019-09-25,39.99,74,5592,0,448,1004,57,NaN,NaN
5926527,2019-09-25,24.99,1,28,0,1,118,27,NaN,NaN
32939029,2019-09-25,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-09-25,67.69,12,422,0,40,217,10,NaN,NaN
3904356,2019-09-25,119.99,6,637,0,24,932,102,NaN,NaN
6676673,2019-09-25,150.66,374,10879,0,366,31,3,NaN,NaN
7061886,2019-09-24,203,5,290,0,9,120,21,NaN,NaN
4066298,2019-09-24,63.02,140,1521,0,68,168,36,NaN,NaN
31515569,2019-09-24,39.99,82,5981,0,462,936,62,NaN,NaN
32939029,2019-09-24,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-09-24,67.67,13,509,0,42,194,11,NaN,NaN
5926527,2019-09-24,NaN,0,26,0,3,122,31,NaN,NaN
6676673,2019-09-24,155.76,249,6697,0,214,26,3,NaN,NaN
3904356,2019-09-24,119.99,8,611,0,13,926,111,NaN,NaN
4066298,2019-09-23,69.23,16,153,0,8,109,30,NaN,NaN
6676673,2019-09-23,165.65,113,6238,0,151,26,3,NaN,NaN
7061886,2019-09-23,209,1,269,0,16,123,20,NaN,NaN
85004,2019-09-23,67.98,18,476,0,42,207,8,NaN,NaN
32939029,2019-09-23,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-09-23,NaN,0,23,0,0,108,22,NaN,NaN
3904356,2019-09-23,129.99,2,390,0,15,855,84,NaN,NaN
31515569,2019-09-23,39.99,39,1994,0,242,884,59,NaN,NaN
85004,2019-09-22,67.4,16,456,0,41,184,8,NaN,NaN
3904356,2019-09-22,89.99,4,463,0,14,882,131,NaN,NaN
32939029,2019-09-22,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-09-22,69.9,6,166,0,4,110,28,NaN,NaN
31515569,2019-09-22,39.99,3,180,0,20,892,53,NaN,NaN
7061886,2019-09-22,199,3,693,0,26,121,17,NaN,NaN
6676673,2019-09-22,167.16,142,9323,0,208,22,2,NaN,NaN
5926527,2019-09-22,NaN,0,38,0,2,115,32,NaN,NaN
85004,2019-09-21,67.4,7,539,0,52,171,7,NaN,NaN
32939029,2019-09-21,NaN,0,0,0,0,NaN,NaN,NaN,NaN
31515569,2019-09-21,NaN,0,0,0,0,854,55,NaN,NaN
3904356,2019-09-21,89.99,3,478,0,17,854,141,NaN,NaN
7061886,2019-09-21,199,3,632,0,22,101,16,NaN,NaN
5926527,2019-09-21,NaN,0,34,0,1,100,17,NaN,NaN
6676673,2019-09-21,164.71,131,10706,0,211,24,3,NaN,NaN
4066298,2019-09-21,70.69,9,188,0,6,121,31,NaN,NaN
32939029,2019-09-20,NaN,0,0,0,0,NaN,NaN,NaN,NaN
31515569,2019-09-20,NaN,0,0,0,0,906,55,NaN,NaN
85004,2019-09-20,67.4,11,457,0,36,195,9,NaN,NaN
5926527,2019-09-20,NaN,0,43,0,0,140,26,NaN,NaN
4066298,2019-09-20,70.55,11,220,0,3,115,34,NaN,NaN
7061886,2019-09-20,199,3,329,0,12,118,14,NaN,NaN
6676673,2019-09-20,160.08,258,12933,0,262,29,3,NaN,NaN
3904356,2019-09-20,103.49,2,349,0,12,806,88,NaN,NaN
3904356,2019-09-19,89.99,6,481,0,17,691,114,NaN,NaN
6676673,2019-09-19,160.46,231,11711,0,261,25,4,NaN,NaN
31515569,2019-09-19,NaN,0,0,0,0,847,57,NaN,NaN
5926527,2019-09-19,NaN,0,32,0,3,165,39,NaN,NaN
7061886,2019-09-19,194,4,806,0,26,101,19,NaN,NaN
4066298,2019-09-19,69.9,16,335,0,14,107,27,NaN,NaN
85004,2019-09-19,67.4,7,408,0,38,186,8,NaN,NaN
32939029,2019-09-19,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-09-18,71.97,24,803,0,27,137,41,NaN,NaN
31515569,2019-09-18,NaN,0,0,0,0,860,54,NaN,NaN
5926527,2019-09-18,NaN,0,53,0,3,157,35,NaN,NaN
3904356,2019-09-18,89.99,6,548,0,19,744,124,NaN,NaN
85004,2019-09-18,68.16,12,507,0,37,192,7,NaN,NaN
7061886,2019-09-18,194,3,278,0,15,106,12,NaN,NaN
6676673,2019-09-18,163.41,273,10666,0,240,30,3,NaN,NaN
32939029,2019-09-18,NaN,0,0,0,0,NaN,NaN,NaN,NaN
31515569,2019-09-17,NaN,0,0,0,0,960,34,NaN,NaN
3904356,2019-09-17,89.99,2,141,0,5,919,126,NaN,NaN
32939029,2019-09-17,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-09-17,24.99,2,58,0,4,152,36,NaN,NaN
7061886,2019-09-17,194,1,264,0,16,101,17,NaN,NaN
4066298,2019-09-17,77,7,478,0,17,126,39,NaN,NaN
6676673,2019-09-17,168.1,209,10217,0,218,25,4,NaN,NaN
85004,2019-09-17,68.86,12,548,0,39,193,11,NaN,NaN
6676673,2019-09-16,168.97,146,8360,0,157,25,3,NaN,NaN
3904356,2019-09-16,NaN,0,133,0,10,879,92,NaN,NaN
4066298,2019-09-16,77,7,305,0,7,127,36,NaN,NaN
85004,2019-09-16,66.94,16,614,0,40,197,9,NaN,NaN
5926527,2019-09-16,NaN,0,41,0,2,164,31,NaN,NaN
31515569,2019-09-16,NaN,0,0,0,0,898,31,NaN,NaN
7061886,2019-09-16,NaN,0,214,0,9,127,21,NaN,NaN
32939029,2019-09-16,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-09-15,NaN,0,36,0,3,180,34,NaN,NaN
7061886,2019-09-15,NaN,0,27,0,0,119,17,NaN,NaN
4066298,2019-09-15,77,11,236,0,4,120,30,NaN,NaN
31515569,2019-09-15,NaN,0,0,0,0,870,34,NaN,NaN
6676673,2019-09-15,169.51,171,8302,0,149,26,5,NaN,NaN
3904356,2019-09-15,134.99,2,278,0,10,767,120,NaN,NaN
32939029,2019-09-15,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-09-15,67.41,10,544,0,45,192,7,NaN,NaN
31515569,2019-09-14,NaN,0,0,0,0,791,27,NaN,NaN
4066298,2019-09-14,70.89,30,129,0,1,119,29,NaN,NaN
6676673,2019-09-14,164.77,231,4402,0,61,18,3,NaN,NaN
7061886,2019-09-14,NaN,0,20,0,0,97,13,NaN,NaN
32939029,2019-09-14,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-09-14,69.45,11,180,0,14,175,6,NaN,NaN
5926527,2019-09-14,NaN,0,12,0,0,214,26,NaN,NaN
3904356,2019-09-14,134.99,2,71,0,1,773,119,NaN,NaN
6676673,2019-09-13,161.36,550,2255,0,14,22,3,NaN,NaN
7061886,2019-09-13,182,2,51,0,0,147,24,NaN,NaN
4066298,2019-09-13,62.9,160,95,0,3,158,41,NaN,NaN
31515569,2019-09-13,NaN,0,0,0,0,1141,27,NaN,NaN
5926527,2019-09-13,NaN,0,0,0,0,284,50,NaN,NaN
85004,2019-09-13,72.32,18,36,0,0,267,11,NaN,NaN
3904356,2019-09-13,131.24,4,19,0,0,987,137,NaN,NaN
32939029,2019-09-13,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-09-12,158.88,1315,4573,0,187,31,4,NaN,NaN
31515569,2019-09-12,NaN,0,0,0,0,1452,40,NaN,NaN
4066298,2019-09-12,63.04,357,237,0,18,195,51,NaN,NaN
3904356,2019-09-12,134.99,4,22,0,0,1381,164,NaN,NaN
5926527,2019-09-12,24.99,5,15,0,1,374,99,NaN,NaN
32939029,2019-09-12,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-09-12,71.09,43,133,0,9,368,12,NaN,NaN
7061886,2019-09-12,160.25,55,480,0,26,211,28,NaN,NaN
31515569,2019-09-11,NaN,0,0,0,0,1555,37,NaN,NaN
4066298,2019-09-11,64.11,232,1214,0,58,192,44,NaN,NaN
7061886,2019-09-11,159.26,87,2794,0,144,179,27,NaN,NaN
6676673,2019-09-11,162.71,988,23078,0,840,27,2,NaN,NaN
3904356,2019-09-11,134.99,2,110,0,5,1459,181,NaN,NaN
5926527,2019-09-11,24.99,7,194,0,8,379,110,NaN,NaN
32939029,2019-09-11,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-09-11,72.41,26,803,0,61,383,11,NaN,NaN
31515569,2019-09-10,NaN,0,0,0,0,1831,38,NaN,NaN
7061886,2019-09-10,159.39,59,3187,0,137,164,21,NaN,NaN
5926527,2019-09-10,24.99,10,415,0,22,456,146,NaN,NaN
3904356,2019-09-10,134.99,3,370,0,12,1611,253,NaN,NaN
6676673,2019-09-10,171.68,541,31771,0,1095,23,4,NaN,NaN
32939029,2019-09-10,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-09-10,71.36,53,1625,0,102,377,12,NaN,NaN
4066298,2019-09-10,64.61,156,1803,0,82,197,53,NaN,NaN
31515569,2019-09-09,NaN,0,0,0,0,858,30,NaN,NaN
32939029,2019-09-09,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-09-09,71.71,7,525,0,55,203,8,NaN,NaN
6676673,2019-09-09,191.09,51,4889,0,145,18,3,NaN,NaN
5926527,2019-09-09,24.99,2,84,0,3,270,77,NaN,NaN
4066298,2019-09-09,64.9,1,19,0,1,125,25,NaN,NaN
7061886,2019-09-09,180.43,4,1134,0,10,109,15,NaN,NaN
3904356,2019-09-09,109.99,1,320,0,6,692,73,NaN,NaN
5926527,2019-09-08,NaN,0,71,0,5,218,53,NaN,NaN
6676673,2019-09-08,199.83,18,3780,0,106,15,3,NaN,NaN
3904356,2019-09-08,NaN,0,256,0,8,521,21,NaN,NaN
85004,2019-09-08,70.9,8,428,0,25,196,7,NaN,NaN
31515569,2019-09-08,NaN,0,0,0,0,689,28,NaN,NaN
4066298,2019-09-08,NaN,0,0,0,0,105,23,NaN,NaN
7061886,2019-09-08,180.13,9,1030,0,25,97,15,NaN,NaN
32939029,2019-09-08,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-09-07,68.47,9,479,0,35,167,10,NaN,NaN
32939029,2019-09-07,NaN,0,0,0,0,NaN,NaN,NaN,NaN
7061886,2019-09-07,179.9,4,860,0,28,90,13,NaN,NaN
3904356,2019-09-07,109.99,1,378,0,8,455,16,NaN,NaN
4066298,2019-09-07,NaN,0,0,0,0,92,17,NaN,NaN
6676673,2019-09-07,202.9,10,3474,0,73,15,2,NaN,NaN
31515569,2019-09-07,NaN,0,0,0,0,626,30,NaN,NaN
5926527,2019-09-07,24.99,3,67,0,3,240,61,NaN,NaN
6676673,2019-09-06,196,18,5185,0,133,20,1,NaN,NaN
3904356,2019-09-06,109.99,2,491,0,15,492,36,NaN,NaN
32939029,2019-09-06,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-09-06,NaN,0,0,0,0,94,21,NaN,NaN
31515569,2019-09-06,NaN,0,0,0,0,651,25,NaN,NaN
85004,2019-09-06,68.08,17,415,0,38,167,8,NaN,NaN
7061886,2019-09-06,179.9,12,807,0,30,99,13,NaN,NaN
5926527,2019-09-06,24.99,1,73,0,3,240,60,NaN,NaN
85004,2019-09-05,68.58,7,467,0,35,179,7,NaN,NaN
